

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Equatorial Guinea",61,"Agricultural water withdrawal as % of total water withdrawal",4254,1987,6.0,"","",""
"Equatorial Guinea",61,"Agricultural water withdrawal as % of total water withdrawal",4254,2000,5.747,"L","",""
"Equatorial Guinea",61,"Industrial water withdrawal as % of total water withdrawal",4256,1987,13.0,"","",""
"Equatorial Guinea",61,"Industrial water withdrawal as % of total water withdrawal",4256,2000,14.94,"L","",""
"Equatorial Guinea",61,"Municipal water withdrawal as % of total withdrawal",4255,1987,81.0,"","",""
"Equatorial Guinea",61,"Municipal water withdrawal as % of total withdrawal",4255,2000,79.31,"L","",""
"Equatorial Guinea",61,"Total water withdrawal per capita",4257,1987,29.13,"K","",""
"Equatorial Guinea",61,"Total water withdrawal per capita",4257,2000,30.65,"K","",""
"Equatorial Guinea",61,"Total freshwater withdrawal (primary and secondary)",4263,1987,0.01,"","",""
"Equatorial Guinea",61,"Total freshwater withdrawal (primary and secondary)",4263,2000,0.0174,"I","",""
"Eritrea",178,"Agricultural water withdrawal",4250,2000,0.29,"L","",""
"Eritrea",178,"Agricultural water withdrawal",4250,2004,0.55,"","",""
"Eritrea",178,"Industrial water withdrawal",4252,2000,0.0617,"L","",""
"Eritrea",178,"Industrial water withdrawal",4252,2004,0.001,"","",""
"Eritrea",178,"Municipal water withdrawal",4251,2000,0.0617,"L","",""
"Eritrea",178,"Municipal water withdrawal",4251,2004,0.031,"","",""
"Eritrea",178,"Total water withdrawal",4253,2000,0.4134,"L","",""
"Eritrea",178,"Total water withdrawal",4253,2004,0.582,"","",""
"Eritrea",178,"Irrigation water requirement",4260,1993,0.043,"L","",""
"Eritrea",178,"Agricultural water withdrawal as % of total water withdrawal",4254,2000,70.15,"L","",""
"Eritrea",178,"Agricultural water withdrawal as % of total water withdrawal",4254,2004,94.5,"","",""
"Eritrea",178,"Industrial water withdrawal as % of total water withdrawal",4256,2000,14.93,"L","",""
"Eritrea",178,"Industrial water withdrawal as % of total water withdrawal",4256,2004,0.1718,"","",""
"Eritrea",178,"Municipal water withdrawal as % of total withdrawal",4255,2000,14.93,"L","",""
"Eritrea",178,"Municipal water withdrawal as % of total withdrawal",4255,2004,5.326,"","",""
"Eritrea",178,"Total water withdrawal per capita",4257,2000,109.1,"K","",""
"Eritrea",178,"Total water withdrawal per capita",4257,2004,132.1,"K","",""
"Eritrea",178,"Total freshwater withdrawal (primary and secondary)",4263,2000,0.4134,"I","",""
"Eritrea",178,"Total freshwater withdrawal (primary and secondary)",4263,2004,0.582,"","",""
"Estonia",63,"Agricultural water withdrawal",4250,1995,0.008,"","",""
"Estonia",63,"Agricultural water withdrawal",4250,2002,0.03,"E","[135]",""
"Estonia",63,"Agricultural water withdrawal",4250,2007,0.0076,"E","[136]",""
"Estonia",63,"Agricultural water withdrawal",4250,2012,0.0045,"E","",""
"Estonia",63,"Agricultural water withdrawal",4250,2014,0.005,"","",""
"Estonia",63,"Industrial water withdrawal",4252,1992,2.253,"E","",""
"Estonia",63,"Industrial water withdrawal",4252,1995,1.262,"","[137]",""
"Estonia",63,"Industrial water withdrawal",4252,2014,1.655,"","",""
"Estonia",63,"Municipal water withdrawal",4251,1995,0.088,"","",""
"Estonia",63,"Municipal water withdrawal",4251,2000,0.0852,"E","",""
"Estonia",63,"Municipal water withdrawal",4251,2014,0.06,"","",""
"Estonia",63,"Total water withdrawal",4253,1992,2.63,"E","",""
"Estonia",63,"Total water withdrawal",4253,1995,1.358,"","",""
"Estonia",63,"Total water withdrawal",4253,2002,1.413,"E","",""
"Estonia",63,"Total water withdrawal",4253,2007,1.834,"E","",""
"Estonia",63,"Total water withdrawal",4253,2012,1.631,"","",""
"Estonia",63,"Total water withdrawal",4253,2014,1.72,"","",""
"Estonia",63,"Irrigation water withdrawal",4475,2010,1.0E-4,"","",""
"Estonia",63,"Irrigation water requirement",4260,2010,4.0E-5,"L","",""
"Estonia",63,"Agricultural water withdrawal as % of total water withdrawal",4254,1995,0.5891,"","",""
"Estonia",63,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,2.123,"E","",""
"Estonia",63,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,0.4144,"E","",""
"Estonia",63,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,0.2759,"K","",""
"Estonia",63,"Agricultural water withdrawal as % of total water withdrawal",4254,2014,0.2907,"","",""
"Estonia",63,"Industrial water withdrawal as % of total water withdrawal",4256,1992,85.67,"E","",""
"Estonia",63,"Industrial water withdrawal as % of total water withdrawal",4256,1995,92.93,"","",""
"Estonia",63,"Industrial water withdrawal as % of total water withdrawal",4256,2014,96.22,"","",""
"Estonia",63,"Municipal water withdrawal as % of total withdrawal",4255,1995,6.48,"","",""
"Estonia",63,"Municipal water withdrawal as % of total withdrawal",4255,2002,6.03,"E","",""
"Estonia",63,"Municipal water withdrawal as % of total withdrawal",4255,2014,3.488,"","",""
"Estonia",63,"Total water withdrawal per capita",4257,1992,1729.0,"E","",""
"Estonia",63,"Total water withdrawal per capita",4257,1995,963.1,"K","",""
"Estonia",63,"Total water withdrawal per capita",4257,2002,1022.0,"E","",""
"Estonia",63,"Total water withdrawal per capita",4257,2007,1365.0,"E","",""
"Estonia",63,"Total water withdrawal per capita",4257,2012,1232.0,"K","",""
"Estonia",63,"Total water withdrawal per capita",4257,2014,1310.0,"K","",""
"Estonia",63,"Total freshwater withdrawal (primary and secondary)",4263,1992,2.63,"K","",""
"Estonia",63,"Total freshwater withdrawal (primary and secondary)",4263,1995,1.358,"","",""
"Estonia",63,"Total freshwater withdrawal (primary and secondary)",4263,2002,1.413,"K","",""
"Estonia",63,"Total freshwater withdrawal (primary and secondary)",4263,2007,1.834,"K","",""
"Estonia",63,"Total freshwater withdrawal (primary and secondary)",4263,2012,1.631,"","",""
"Estonia",63,"Total freshwater withdrawal (primary and secondary)",4263,2014,1.72,"","",""
"Ethiopia",238,"Agricultural water withdrawal",4250,2002,5.204,"I","",""
"Ethiopia",238,"Agricultural water withdrawal",4250,2005,7.0,"I","",""
"Ethiopia",238,"Agricultural water withdrawal",4250,2016,9.687,"K","[138]",""
"Ethiopia",238,"Industrial water withdrawal",4252,2002,0.021,"I","",""
"Ethiopia",238,"Industrial water withdrawal",4252,2005,0.0511,"L","",""
"Ethiopia",238,"Municipal water withdrawal",4251,2002,0.333,"I","",""
"Ethiopia",238,"Municipal water withdrawal",4251,2005,0.81,"L","",""
"Ethiopia",238,"Total water withdrawal",4253,2002,5.558,"I","",""
"Ethiopia",238,"Total water withdrawal",4253,2005,7.861,"I","",""
"Ethiopia",238,"Total water withdrawal",4253,2016,10.55,"K","",""
"Ethiopia",238,"Irrigation water withdrawal",4475,2016,9.0,"I","",""
"Ethiopia",238,"Irrigation water requirement",4260,2001,1.475,"L","",""
"Ethiopia",238,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,93.63,"I","",""
"Ethiopia",238,"Agricultural water withdrawal as % of total water withdrawal",4254,2005,89.05,"I","",""
"Ethiopia",238,"Agricultural water withdrawal as % of total water withdrawal",4254,2016,91.82,"K","",""
"Ethiopia",238,"Industrial water withdrawal as % of total water withdrawal",4256,2002,0.3778,"I","",""
"Ethiopia",238,"Industrial water withdrawal as % of total water withdrawal",4256,2005,0.65,"I","",""
"Ethiopia",238,"Municipal water withdrawal as % of total withdrawal",4255,2002,5.991,"I","",""
"Ethiopia",238,"Municipal water withdrawal as % of total withdrawal",4255,2005,10.3,"I","",""
"Ethiopia",238,"Total water withdrawal per capita",4257,2002,78.96,"K","",""
"Ethiopia",238,"Total water withdrawal per capita",4257,2005,97.18,"K","",""
"Ethiopia",238,"Total water withdrawal per capita",4257,2016,106.1,"K","",""
"Ethiopia",238,"Total freshwater withdrawal (primary and secondary)",4263,2002,5.558,"I","",""
"Ethiopia",238,"Total freshwater withdrawal (primary and secondary)",4263,2005,7.861,"I","",""
"Ethiopia",238,"Total freshwater withdrawal (primary and secondary)",4263,2016,10.55,"K","",""
"Ethiopia",238,"Direct use of treated municipal wastewater",4535,2002,0.0,"","",""
"Fiji",66,"Agricultural water withdrawal",4250,1987,0.018,"","",""
"Fiji",66,"Agricultural water withdrawal",4250,2000,0.05,"L","",""
"Fiji",66,"Agricultural water withdrawal",4250,2005,0.05,"I","",""
"Fiji",66,"Industrial water withdrawal",4252,1987,0.006,"","",""
"Fiji",66,"Industrial water withdrawal",4252,2000,0.0088,"I","",""
"Fiji",66,"Industrial water withdrawal",4252,2005,0.0096,"I","",""
"Fiji",66,"Municipal water withdrawal",4251,1987,0.006,"","",""
"Fiji",66,"Municipal water withdrawal",4251,2000,0.0229,"I","",""
"Fiji",66,"Municipal water withdrawal",4251,2005,0.0253,"I","",""
"Fiji",66,"Total water withdrawal",4253,1987,0.03,"","",""
"Fiji",66,"Total water withdrawal",4253,2000,0.0817,"I","",""
"Fiji",66,"Total water withdrawal",4253,2005,0.0849,"I","",""
"Fiji",66,"Agricultural water withdrawal as % of total water withdrawal",4254,1987,60.0,"","",""
"Fiji",66,"Agricultural water withdrawal as % of total water withdrawal",4254,2000,61.2,"I","",""
"Fiji",66,"Agricultural water withdrawal as % of total water withdrawal",4254,2005,58.89,"I","",""
"Fiji",66,"Industrial water withdrawal as % of total water withdrawal",4256,1987,20.0,"","",""
"Fiji",66,"Industrial water withdrawal as % of total water withdrawal",4256,2000,10.77,"I","",""
"Fiji",66,"Industrial water withdrawal as % of total water withdrawal",4256,2005,11.31,"I","",""
"Fiji",66,"Municipal water withdrawal as % of total withdrawal",4255,1987,20.0,"","",""
"Fiji",66,"Municipal water withdrawal as % of total withdrawal",4255,2000,28.03,"I","",""
"Fiji",66,"Municipal water withdrawal as % of total withdrawal",4255,2005,29.8,"I","",""
"Fiji",66,"Total water withdrawal per capita",4257,1987,41.57,"K","",""
"Fiji",66,"Total water withdrawal per capita",4257,2000,100.2,"K","",""
"Fiji",66,"Total water withdrawal per capita",4257,2005,101.7,"K","",""
"Fiji",66,"Total freshwater withdrawal (primary and secondary)",4263,1987,0.03,"","",""
"Fiji",66,"Total freshwater withdrawal (primary and secondary)",4263,2000,0.0817,"I","",""
"Fiji",66,"Total freshwater withdrawal (primary and secondary)",4263,2005,0.0849,"I","",""
"Finland",67,"Agricultural water withdrawal",4250,1990,0.02,"E","",""
"Finland",67,"Agricultural water withdrawal",4250,1995,0.05,"E","",""
"Finland",67,"Agricultural water withdrawal",4250,2002,0.05,"E","[139]",""
"Finland",67,"Agricultural water withdrawal",4250,2005,0.05,"E","[140]",""
"Finland",67,"Industrial water withdrawal",4252,1990,1.903,"E","",""
"Finland",67,"Industrial water withdrawal",4252,1995,2.124,"E","",""
"Finland",67,"Municipal water withdrawal",4251,1990,0.424,"E","",""
"Finland",67,"Municipal water withdrawal",4251,1995,0.412,"E","[141]",""
"Finland",67,"Municipal water withdrawal",4251,2002,0.404,"E","",""
"Finland",67,"Municipal water withdrawal",4251,2006,0.4094,"E","",""
"Finland",67,"Municipal water withdrawal",4251,2011,0.4,"E","[142]",""
"Finland",67,"Municipal water withdrawal",4251,2013,0.415,"E","",""
"Finland",67,"Total water withdrawal",4253,1970,3.3,"E","",""
"Finland",67,"Total water withdrawal",4253,1975,3.55,"E","",""
"Finland",67,"Total water withdrawal",4253,1980,3.7,"E","",""
"Finland",67,"Total water withdrawal",4253,1985,4.0,"E","",""
"Finland",67,"Total water withdrawal",4253,1990,2.347,"E","",""
"Finland",67,"Total water withdrawal",4253,1995,2.586,"E","",""
"Finland",67,"Total water withdrawal",4253,1999,2.328,"E","",""
"Finland",67,"Total water withdrawal",4253,2006,6.562,"E","",""
"Finland",67,"Irrigation water withdrawal",4475,1990,0.02,"E","",""
"Finland",67,"Irrigation water withdrawal",4475,1995,0.04,"E","",""
"Finland",67,"Irrigation water withdrawal",4475,2002,0.04,"E","",""
"Finland",67,"Irrigation water withdrawal",4475,2005,0.04,"E","",""
"Finland",67,"Irrigation water requirement",4260,2010,0.028,"L","",""
"Finland",67,"Agricultural water withdrawal as % of total water withdrawal",4254,1990,0.8522,"E","",""
"Finland",67,"Agricultural water withdrawal as % of total water withdrawal",4254,1995,1.933,"E","",""
"Finland",67,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,2.148,"E","",""
"Finland",67,"Agricultural water withdrawal as % of total water withdrawal",4254,2006,0.762,"E","",""
"Finland",67,"Industrial water withdrawal as % of total water withdrawal",4256,1990,81.08,"E","",""
"Finland",67,"Industrial water withdrawal as % of total water withdrawal",4256,1995,82.13,"E","",""
"Finland",67,"Municipal water withdrawal as % of total withdrawal",4255,1990,18.07,"E","",""
"Finland",67,"Municipal water withdrawal as % of total withdrawal",4255,1995,15.93,"E","",""
"Finland",67,"Municipal water withdrawal as % of total withdrawal",4255,2002,17.35,"E","",""
"Finland",67,"Municipal water withdrawal as % of total withdrawal",4255,2006,6.239,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1970,710.4,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1975,749.1,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1980,766.7,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1985,810.2,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1990,466.1,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1995,503.0,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1999,447.6,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,2006,1241.0,"E","",""
"Finland",67,"Total freshwater withdrawal (primary and secondary)",4263,1970,3.3,"K","",""
"Finland",67,"Total freshwater withdrawal (primary and secondary)",4263,1975,3.55,"K","",""
"Finland",67,"Total freshwater withdrawal (primary and secondary)",4263,1980,3.7,"K","",""
"Finland",67,"Total freshwater withdrawal (primary and secondary)",4263,1985,4.0,"K","",""
"Finland",67,"Total freshwater withdrawal (primary and secondary)",4263,1990,2.347,"K","",""
"Finland",67,"Total freshwater withdrawal (primary and secondary)",4263,1995,2.586,"K","",""
"Finland",67,"Total freshwater withdrawal (primary and secondary)",4263,1999,2.328,"K","",""
"Finland",67,"Total freshwater withdrawal (primary and secondary)",4263,2006,6.562,"K","",""
"Finland",67,"Desalinated water produced",4264,1980,1.0E-4,"I","",""
"Finland",67,"Desalinated water produced",4264,1985,1.0E-4,"I","",""
"Finland",67,"Desalinated water produced",4264,1990,1.0E-4,"","",""
"Finland",67,"Desalinated water produced",4264,1995,1.0E-4,"I","",""
"Finland",67,"Desalinated water produced",4264,2000,1.0E-4,"I","",""
"Finland",67,"Desalinated water produced",4264,2005,1.0E-4,"I","",""
"France",68,"Agricultural water withdrawal",4250,1992,4.919,"E","",""
"France",68,"Agricultural water withdrawal",4250,1997,3.35,"E","",""
"France",68,"Agricultural water withdrawal",4250,2002,4.291,"E","[143]",""
"France",68,"Agricultural water withdrawal",4250,2007,3.933,"E","[144]",""
"France",68,"Agricultural water withdrawal",4250,2009,3.143,"","",""
"France",68,"Industrial water withdrawal",4252,1985,24.51,"E","",""
"France",68,"Industrial water withdrawal",4252,1992,28.32,"E","",""
"France",68,"Industrial water withdrawal",4252,1997,21.1,"E","",""
"France",68,"Industrial water withdrawal",4252,2002,22.11,"E","",""
"France",68,"Industrial water withdrawal",4252,2007,21.79,"E","",""
"France",68,"Industrial water withdrawal",4252,2012,21.61,"E","",""
"France",68,"Municipal water withdrawal",4251,1985,5.904,"E","",""
"France",68,"Municipal water withdrawal",4251,1992,5.982,"E","",""
"France",68,"Municipal water withdrawal",4251,1997,5.89,"E","",""
"France",68,"Municipal water withdrawal",4251,2002,5.966,"E","",""
"France",68,"Municipal water withdrawal",4251,2007,5.683,"E","",""
"France",68,"Municipal water withdrawal",4251,2012,5.481,"E","",""
"France",68,"Total water withdrawal",4253,1980,30.97,"E","",""
"France",68,"Total water withdrawal",4253,1985,34.89,"E","",""
"France",68,"Total water withdrawal",4253,1992,39.22,"E","",""
"France",68,"Total water withdrawal",4253,1997,30.34,"E","",""
"France",68,"Total water withdrawal",4253,2002,32.37,"E","",""
"France",68,"Total water withdrawal",4253,2007,31.41,"E","",""
"France",68,"Total water withdrawal",4253,2012,30.23,"K","",""
"France",68,"Irrigation water withdrawal",4475,1992,4.919,"E","",""
"France",68,"Irrigation water withdrawal",4475,2002,4.291,"E","[145]",""
"France",68,"Irrigation water withdrawal",4475,2007,3.933,"E","[146]",""
"France",68,"Irrigation water withdrawal",4475,2009,3.143,"","",""
"France",68,"Irrigation water requirement",4260,2007,2.351,"L","",""
"France",68,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,12.54,"E","",""
"France",68,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,11.04,"E","",""
"France",68,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,13.26,"E","",""
"France",68,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,12.52,"E","",""
"France",68,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,10.4,"K","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,1985,70.25,"E","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,1992,72.21,"E","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,1997,69.55,"E","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,2002,68.3,"E","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,2007,69.37,"E","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,2012,71.49,"K","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,1985,16.92,"E","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,1992,15.25,"E","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,1997,19.41,"E","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,2002,18.43,"E","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,2007,18.09,"E","",""
"France",68,"Municipal water withdrawal as % of total withdrawal",4255,2012,18.13,"K","",""
"France",68,"Total water withdrawal per capita",4257,1980,568.0,"E","",""
"France",68,"Total water withdrawal per capita",4257,1985,623.0,"E","",""
"France",68,"Total water withdrawal per capita",4257,1992,682.1,"E","",""
"France",68,"Total water withdrawal per capita",4257,1997,517.3,"E","",""
"France",68,"Total water withdrawal per capita",4257,2002,538.8,"E","",""
"France",68,"Total water withdrawal per capita",4257,2007,506.9,"E","",""
"France",68,"Total water withdrawal per capita",4257,2012,475.6,"K","",""
"France",68,"Total freshwater withdrawal (primary and secondary)",4263,1980,30.96,"K","",""
"France",68,"Total freshwater withdrawal (primary and secondary)",4263,1985,34.88,"K","",""
"France",68,"Total freshwater withdrawal (primary and secondary)",4263,1992,39.21,"K","",""
"France",68,"Total freshwater withdrawal (primary and secondary)",4263,1997,30.33,"K","",""
"France",68,"Total freshwater withdrawal (primary and secondary)",4263,2002,32.36,"K","",""
"France",68,"Total freshwater withdrawal (primary and secondary)",4263,2007,30.99,"K","",""
"France",68,"Total freshwater withdrawal (primary and secondary)",4263,2012,29.81,"K","",""
"France",68,"Desalinated water produced",4264,1980,0.0117,"I","",""
"France",68,"Desalinated water produced",4264,1985,0.0117,"I","",""
"France",68,"Desalinated water produced",4264,1990,0.0117,"","",""
"France",68,"Desalinated water produced",4264,1997,0.0117,"I","",""
"France",68,"Desalinated water produced",4264,2000,0.0117,"I","",""
"France",68,"Desalinated water produced",4264,2007,0.0117,"I","",""
"France",68,"Desalinated water produced",4264,2009,0.0117,"I","",""
"France",68,"Direct use of treated municipal wastewater",4535,2004,0.411,"","",""
"France",68,"Direct use of treated municipal wastewater",4535,2008,0.411,"","",""
"Gabon",74,"Agricultural water withdrawal",4250,1987,0.0036,"","",""
"Gabon",74,"Agricultural water withdrawal",4250,2000,0.0403,"L","[147]",""
"Gabon",74,"Agricultural water withdrawal",4250,2005,0.0403,"L","[148,149]",""
"Gabon",74,"Industrial water withdrawal",4252,1987,0.0132,"","",""
"Gabon",74,"Industrial water withdrawal",4252,2000,0.0114,"L","",""
"Gabon",74,"Industrial water withdrawal",4252,2005,0.0141,"L","",""
"Gabon",74,"Municipal water withdrawal",4251,1987,0.0432,"","",""
"Gabon",74,"Municipal water withdrawal",4251,2000,0.0686,"L","",""
"Gabon",74,"Municipal water withdrawal",4251,2005,0.0847,"L","",""
"Gabon",74,"Total water withdrawal",4253,1987,0.06,"","",""
"Gabon",74,"Total water withdrawal",4253,2000,0.1203,"L","",""
"Gabon",74,"Total water withdrawal",4253,2005,0.1391,"L","",""
"Gabon",74,"Irrigation water withdrawal",4475,2000,0.0403,"L","",""
"Gabon",74,"Irrigation water withdrawal",4475,2005,0.0403,"L","[150]",""
"Gabon",74,"Irrigation water requirement",4260,2000,0.011,"L","",""
"Gabon",74,"Agricultural water withdrawal as % of total water withdrawal",4254,1987,6.0,"","",""
"Gabon",74,"Agricultural water withdrawal as % of total water withdrawal",4254,2000,33.5,"L","",""
"Gabon",74,"Agricultural water withdrawal as % of total water withdrawal",4254,2005,28.97,"L","",""
"Gabon",74,"Industrial water withdrawal as % of total water withdrawal",4256,1987,22.0,"","",""
"Gabon",74,"Industrial water withdrawal as % of total water withdrawal",4256,2000,9.476,"L","",""
"Gabon",74,"Industrial water withdrawal as % of total water withdrawal",4256,2005,10.14,"L","",""
"Gabon",74,"Municipal water withdrawal as % of total withdrawal",4255,1987,72.0,"","",""
"Gabon",74,"Municipal water withdrawal as % of total withdrawal",4255,2000,57.02,"L","",""
"Gabon",74,"Municipal water withdrawal as % of total withdrawal",4255,2005,60.89,"L","",""
"Gabon",74,"Total water withdrawal per capita",4257,1987,68.42,"K","",""
"Gabon",74,"Total water withdrawal per capita",4257,2000,93.33,"K","",""
"Gabon",74,"Total water withdrawal per capita",4257,2005,96.53,"K","",""
"Gabon",74,"Total freshwater withdrawal (primary and secondary)",4263,1987,0.06,"","",""
"Gabon",74,"Total freshwater withdrawal (primary and secondary)",4263,2000,0.1203,"I","",""
"Gabon",74,"Total freshwater withdrawal (primary and secondary)",4263,2005,0.1391,"I","",""
"Gambia",75,"Agricultural water withdrawal",4250,1982,0.0182,"","",""
"Gambia",75,"Agricultural water withdrawal",4250,1999,0.0392,"L","[151]",""
"Gambia",75,"Industrial water withdrawal",4252,1982,4.0E-4,"","",""
"Gambia",75,"Industrial water withdrawal",4252,2000,0.0174,"L","",""
"Gambia",75,"Industrial water withdrawal",4252,2005,0.0212,"L","",""
"Gambia",75,"Municipal water withdrawal",4251,1982,0.0014,"","",""
"Gambia",75,"Municipal water withdrawal",4251,2000,0.0339,"L","",""
"Gambia",75,"Municipal water withdrawal",4251,2005,0.0412,"L","",""
"Gambia",75,"Total water withdrawal",4253,1982,0.02,"","",""
"Gambia",75,"Total water withdrawal",4253,2000,0.0905,"L","",""
"Gambia",75,"Irrigation water withdrawal",4475,1999,0.0392,"L","",""
"Gambia",75,"Irrigation water requirement",4260,1999,0.012,"L","",""
"Gambia",75,"Agricultural water withdrawal as % of total water withdrawal",4254,1982,91.0,"","",""
"Gambia",75,"Agricultural water withdrawal as % of total water withdrawal",4254,2000,43.31,"L","",""
"Gambia",75,"Industrial water withdrawal as % of total water withdrawal",4256,1982,2.0,"","",""
"Gambia",75,"Industrial water withdrawal as % of total water withdrawal",4256,2000,19.23,"L","",""
"Gambia",75,"Municipal water withdrawal as % of total withdrawal",4255,1982,7.0,"","",""
"Gambia",75,"Municipal water withdrawal as % of total withdrawal",4255,2000,37.46,"L","",""
"Gambia",75,"Total water withdrawal per capita",4257,1982,30.85,"K","",""
"Gambia",75,"Total water withdrawal per capita",4257,2000,69.19,"K","",""
"Gambia",75,"Total freshwater withdrawal (primary and secondary)",4263,1982,0.02,"","",""
"Gambia",75,"Total freshwater withdrawal (primary and secondary)",4263,2000,0.0905,"I","",""
"Georgia",73,"Agricultural water withdrawal",4250,2005,1.055,"","[152]",""
"Georgia",73,"Industrial water withdrawal",4252,2000,0.1952,"L","",""
"Georgia",73,"Industrial water withdrawal",4252,2005,0.4,"I","",""
"Georgia",73,"Municipal water withdrawal",4251,2000,0.336,"L","",""
"Georgia",73,"Municipal water withdrawal",4251,2005,0.358,"","[153]",""
"Georgia",73,"Total water withdrawal",4253,2005,1.813,"I","",""
"Georgia",73,"Total water withdrawal",4253,2008,1.823,"","",""
"Georgia",73,"Irrigation water withdrawal",4475,2005,0.867,"","",""
"Georgia",73,"Irrigation water requirement",4260,2007,0.248,"L","",""
"Georgia",73,"Agricultural water withdrawal as % of total water withdrawal",4254,2005,58.19,"I","",""
"Georgia",73,"Industrial water withdrawal as % of total water withdrawal",4256,2005,22.06,"I","",""
"Georgia",73,"Municipal water withdrawal as % of total withdrawal",4255,2005,19.75,"I","",""
"Georgia",73,"Total water withdrawal per capita",4257,2005,413.4,"K","",""
"Georgia",73,"Total water withdrawal per capita",4257,2008,440.4,"K","",""
"Georgia",73,"Total freshwater withdrawal (primary and secondary)",4263,2005,1.813,"I","",""
"Georgia",73,"Total freshwater withdrawal (primary and secondary)",4263,2008,1.823,"","",""
"Germany",79,"Agricultural water withdrawal",4250,1991,1.6,"E","",""
"Germany",79,"Agricultural water withdrawal",4250,1995,1.6,"","",""
"Germany",79,"Agricultural water withdrawal",4250,2000,1.14,"E","",""
"Germany",79,"Agricultural water withdrawal",4250,2007,0.1317,"E","",""
"Germany",79,"Agricultural water withdrawal",4250,2010,0.2109,"E","[154]",""
"Germany",79,"Industrial water withdrawal",4252,1995,37.8,"","",""
"Germany",79,"Industrial water withdrawal",4252,2001,32.6,"E","",""
"Germany",79,"Municipal water withdrawal",4251,1995,5.8,"","[155]",""
"Germany",79,"Municipal water withdrawal",4251,2001,5.409,"E","",""
"Germany",79,"Total water withdrawal",4253,1991,46.27,"E","",""
"Germany",79,"Total water withdrawal",4253,1995,45.2,"","",""
"Germany",79,"Total water withdrawal",4253,2001,39.15,"E","",""
"Germany",79,"Total water withdrawal",4253,2007,32.3,"E","",""
"Germany",79,"Total water withdrawal",4253,2010,33.04,"E","",""
"Germany",79,"Irrigation water withdrawal",4475,2002,0.1424,"E","[156]",""
"Germany",79,"Irrigation water withdrawal",4475,2007,0.0944,"E","",""
"Germany",79,"Irrigation water withdrawal",4475,2010,0.1796,"E","",""
"Germany",79,"Irrigation water requirement",4260,2006,0.0479,"L","",""
"Germany",79,"Agricultural water withdrawal as % of total water withdrawal",4254,1991,3.458,"E","",""
"Germany",79,"Agricultural water withdrawal as % of total water withdrawal",4254,1995,3.54,"","",""
"Germany",79,"Agricultural water withdrawal as % of total water withdrawal",4254,2001,2.912,"E","",""
"Germany",79,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,0.4077,"E","",""
"Germany",79,"Agricultural water withdrawal as % of total water withdrawal",4254,2010,0.6383,"E","",""
"Germany",79,"Industrial water withdrawal as % of total water withdrawal",4256,1995,83.63,"","",""
"Germany",79,"Industrial water withdrawal as % of total water withdrawal",4256,2001,83.27,"E","",""
"Germany",79,"Municipal water withdrawal as % of total withdrawal",4255,1995,12.83,"","",""
"Germany",79,"Municipal water withdrawal as % of total withdrawal",4255,2001,13.82,"E","",""
"Germany",79,"Total water withdrawal per capita",4257,1991,577.8,"E","",""
"Germany",79,"Total water withdrawal per capita",4257,1995,551.3,"K","",""
"Germany",79,"Total water withdrawal per capita",4257,2001,479.2,"E","",""
"Germany",79,"Total water withdrawal per capita",4257,2007,399.5,"E","",""
"Germany",79,"Total water withdrawal per capita",4257,2010,410.5,"E","",""
"Germany",79,"Total freshwater withdrawal (primary and secondary)",4263,1991,46.27,"K","",""
"Germany",79,"Total freshwater withdrawal (primary and secondary)",4263,1995,45.2,"","",""
"Germany",79,"Total freshwater withdrawal (primary and secondary)",4263,2001,39.11,"K","",""
"Germany",79,"Total freshwater withdrawal (primary and secondary)",4263,2007,32.26,"","",""
