

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Cyprus",50,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1990,28.59,"I","",""
"Cyprus",50,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1993,26.67,"I","",""
"Cyprus",50,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,21.88,"K","",""
"Cyprus",50,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,21.04,"K","",""
"Cyprus",50,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,25.68,"K","",""
"Cyprus",50,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2013,28.44,"K","",""
"Cyprus",50,"Agricultural water withdrawal as % of total renewable water resources",4273,1975,16.67,"I","",""
"Cyprus",50,"Agricultural water withdrawal as % of total renewable water resources",4273,1980,17.95,"I","",""
"Cyprus",50,"Agricultural water withdrawal as % of total renewable water resources",4273,1985,19.87,"I","",""
"Cyprus",50,"Agricultural water withdrawal as % of total renewable water resources",4273,1990,21.28,"I","",""
"Cyprus",50,"Agricultural water withdrawal as % of total renewable water resources",4273,1993,20.0,"I","",""
"Cyprus",50,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,20.59,"K","",""
"Cyprus",50,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,18.33,"K","",""
"Cyprus",50,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,21.92,"K","",""
"Cyprus",50,"Agricultural water withdrawal as % of total renewable water resources",4273,2013,21.49,"K","",""
"Czechia",167,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,18.96,"K","",""
"Czechia",167,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,14.51,"K","",""
"Czechia",167,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,14.97,"K","",""
"Czechia",167,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,14.0,"K","",""
"Czechia",167,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2013,12.55,"K","",""
"Czechia",167,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,0.1521,"K","",""
"Czechia",167,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.1422,"K","",""
"Czechia",167,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,0.2266,"K","",""
"Czechia",167,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,0.3285,"K","",""
"Czechia",167,"Agricultural water withdrawal as % of total renewable water resources",4273,2013,0.3346,"K","",""
"Democratic People's Republic of Korea",116,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,11.22,"I","",""
"Democratic People's Republic of Korea",116,"Agricultural water withdrawal as % of total renewable water resources",4273,1995,8.568,"I","",""
"Democratic People's Republic of Korea",116,"Agricultural water withdrawal as % of total renewable water resources",4273,2005,8.568,"I","",""
"Democratic Republic of the Congo",250,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,0.0455,"I","",""
"Democratic Republic of the Congo",250,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,0.0533,"I","",""
"Democratic Republic of the Congo",250,"Agricultural water withdrawal as % of total renewable water resources",4273,1995,0.0065,"I","",""
"Democratic Republic of the Congo",250,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,0.0056,"I","",""
"Democratic Republic of the Congo",250,"Agricultural water withdrawal as % of total renewable water resources",4273,2005,0.0056,"I","",""
"Denmark",54,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1970,12.0,"K","",""
"Denmark",54,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,20.08,"K","",""
"Denmark",54,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,20.08,"K","",""
"Denmark",54,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,28.42,"K","",""
"Denmark",54,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1990,20.77,"K","",""
"Denmark",54,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,15.29,"K","",""
"Denmark",54,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,10.88,"K","",""
"Denmark",54,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,9.263,"K","",""
"Denmark",54,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,10.62,"K","",""
"Denmark",54,"Agricultural water withdrawal as % of total renewable water resources",4273,1970,3.0,"K","",""
"Denmark",54,"Agricultural water withdrawal as % of total renewable water resources",4273,1975,7.667,"K","",""
"Denmark",54,"Agricultural water withdrawal as % of total renewable water resources",4273,1980,7.667,"K","",""
"Denmark",54,"Agricultural water withdrawal as % of total renewable water resources",4273,1985,11.67,"K","",""
"Denmark",54,"Agricultural water withdrawal as % of total renewable water resources",4273,1990,7.75,"K","",""
"Denmark",54,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,6.15,"K","",""
"Denmark",54,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,2.753,"K","",""
"Denmark",54,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,1.958,"K","",""
"Denmark",54,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,2.733,"K","",""
"Djibouti",72,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,2.667,"I","",""
"Djibouti",72,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,6.267,"I","",""
"Djibouti",72,"Agricultural water withdrawal as % of total renewable water resources",4273,1985,2.333,"I","",""
"Djibouti",72,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,1.0,"I","",""
"Dominica",55,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1996,8.3,"I","",""
"Dominica",55,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,8.3,"I","",""
"Dominica",55,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2004,8.3,"I","",""
"Dominica",55,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2010,10.0,"I","",""
"Dominica",55,"Agricultural water withdrawal as % of total renewable water resources",4273,2010,0.5,"I","",""
"Dominican Republic",56,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,20.7,"I","",""
"Dominican Republic",56,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,23.2,"I","",""
"Dominican Republic",56,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2010,30.37,"I","",""
"Dominican Republic",56,"Agricultural water withdrawal as % of total renewable water resources",4273,1994,35.0,"","",""
"Dominican Republic",56,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,17.87,"I","",""
"Dominican Republic",56,"Agricultural water withdrawal as % of total renewable water resources",4273,2005,19.09,"I","",""
"Dominican Republic",56,"Agricultural water withdrawal as % of total renewable water resources",4273,2010,24.32,"I","",""
"Ecuador",58,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,2.117,"I","",""
"Ecuador",58,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,2.241,"I","",""
"Ecuador",58,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,1.825,"I","",""
"Ecuador",58,"Agricultural water withdrawal as % of total renewable water resources",4273,2005,1.825,"I","",""
"Egypt",59,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,82.68,"","",""
"Egypt",59,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1995,100.6,"I","",""
"Egypt",59,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,97.82,"I","",""
"Egypt",59,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2010,126.6,"","",""
"Egypt",59,"Agricultural water withdrawal as % of total renewable water resources",4273,1995,86.98,"I","",""
"Egypt",59,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,101.2,"","",""
"Egypt",59,"Agricultural water withdrawal as % of total renewable water resources",4273,2010,114.9,"","",""
"El Salvador",60,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,2.775,"I","",""
"El Salvador",60,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,5.238,"I","",""
"El Salvador",60,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,8.062,"","",""
"El Salvador",60,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,1.279,"","",""
"El Salvador",60,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,2.893,"I","",""
"El Salvador",60,"Agricultural water withdrawal as % of total renewable water resources",4273,2005,5.447,"","",""
"Equatorial Guinea",61,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1987,0.0385,"I","",""
"Equatorial Guinea",61,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,0.0669,"I","",""
"Equatorial Guinea",61,"Agricultural water withdrawal as % of total renewable water resources",4273,1987,0.0023,"I","",""
"Equatorial Guinea",61,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,0.0038,"I","",""
"Eritrea",178,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,5.651,"I","",""
"Eritrea",178,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2004,7.956,"I","",""
"Eritrea",178,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,3.964,"I","",""
"Eritrea",178,"Agricultural water withdrawal as % of total renewable water resources",4273,2004,7.519,"I","",""
"Estonia",63,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,20.53,"K","",""
"Estonia",63,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1995,10.6,"I","",""
"Estonia",63,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,11.03,"K","",""
"Estonia",63,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,14.32,"K","",""
"Estonia",63,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,12.73,"I","",""
"Estonia",63,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2014,13.43,"I","",""
"Estonia",63,"Agricultural water withdrawal as % of total renewable water resources",4273,1995,0.0625,"I","",""
"Estonia",63,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.2342,"K","",""
"Estonia",63,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,0.0593,"K","",""
"Estonia",63,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,0.0351,"K","",""
"Estonia",63,"Agricultural water withdrawal as % of total renewable water resources",4273,2014,0.039,"I","",""
"Ethiopia",238,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,4.556,"I","",""
"Ethiopia",238,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,6.443,"I","",""
"Ethiopia",238,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2016,8.648,"K","",""
"Ethiopia",238,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,4.266,"I","",""
"Ethiopia",238,"Agricultural water withdrawal as % of total renewable water resources",4273,2005,5.738,"I","",""
"Ethiopia",238,"Agricultural water withdrawal as % of total renewable water resources",4273,2016,7.94,"K","",""
"Fiji",66,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1987,0.1051,"K","",""
"Fiji",66,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,0.2862,"K","",""
"Fiji",66,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,0.2974,"K","",""
"Fiji",66,"Agricultural water withdrawal as % of total renewable water resources",4273,1987,0.063,"K","",""
"Fiji",66,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,0.1751,"K","",""
"Fiji",66,"Agricultural water withdrawal as % of total renewable water resources",4273,2005,0.1751,"K","",""
"Finland",67,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1970,3.0,"K","",""
"Finland",67,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,3.227,"K","",""
"Finland",67,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,3.364,"K","",""
"Finland",67,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,3.636,"K","",""
"Finland",67,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1990,2.134,"K","",""
"Finland",67,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1995,2.351,"K","",""
"Finland",67,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1999,2.116,"K","",""
"Finland",67,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2006,5.965,"K","",""
"Finland",67,"Agricultural water withdrawal as % of total renewable water resources",4273,1990,0.0182,"K","",""
"Finland",67,"Agricultural water withdrawal as % of total renewable water resources",4273,1995,0.0455,"K","",""
"Finland",67,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.0455,"K","",""
"Finland",67,"Agricultural water withdrawal as % of total renewable water resources",4273,2005,0.0455,"K","",""
"France",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,14.67,"K","",""
"France",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,16.53,"K","",""
"France",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,18.58,"K","",""
"France",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,14.37,"K","",""
"France",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,15.34,"K","",""
"France",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,14.69,"K","",""
"France",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,14.13,"K","",""
"France",68,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,2.331,"K","",""
"France",68,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,1.588,"K","",""
"France",68,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,2.034,"K","",""
"France",68,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,1.864,"K","",""
"France",68,"Agricultural water withdrawal as % of total renewable water resources",4273,2009,1.49,"I","",""
"Gabon",74,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1987,0.0361,"I","",""
"Gabon",74,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,0.0725,"I","",""
"Gabon",74,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,0.0838,"I","",""
"Gabon",74,"Agricultural water withdrawal as % of total renewable water resources",4273,1987,0.0022,"I","",""
"Gabon",74,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,0.0243,"I","",""
"Gabon",74,"Agricultural water withdrawal as % of total renewable water resources",4273,2005,0.0243,"I","",""
"Gambia",75,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1982,0.25,"I","",""
"Gambia",75,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,1.131,"I","",""
"Gambia",75,"Agricultural water withdrawal as % of total renewable water resources",4273,1982,0.2275,"I","",""
"Gambia",75,"Agricultural water withdrawal as % of total renewable water resources",4273,1999,0.49,"I","",""
"Georgia",73,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,2.863,"I","",""
"Georgia",73,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2008,2.879,"I","",""
"Georgia",73,"Agricultural water withdrawal as % of total renewable water resources",4273,2005,1.666,"I","",""
"Germany",79,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1991,30.05,"K","",""
"Germany",79,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1995,29.35,"I","",""
"Germany",79,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2001,25.4,"K","",""
"Germany",79,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,20.95,"I","",""
"Germany",79,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2010,21.42,"I","",""
"Germany",79,"Agricultural water withdrawal as % of total renewable water resources",4273,1991,1.039,"K","",""
"Germany",79,"Agricultural water withdrawal as % of total renewable water resources",4273,1995,1.039,"I","",""
"Germany",79,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,0.7403,"K","",""
"Germany",79,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,0.0855,"K","",""
"Germany",79,"Agricultural water withdrawal as % of total renewable water resources",4273,2010,0.1369,"K","",""
"Ghana",81,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1970,0.5338,"I","",""
"Ghana",81,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,1.747,"I","",""
"Ghana",81,"Agricultural water withdrawal as % of total renewable water resources",4273,1970,0.2776,"I","",""
"Ghana",81,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,1.16,"I","",""
"Greece",84,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1970,6.219,"K","",""
"Greece",84,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,6.251,"K","",""
"Greece",84,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,7.354,"K","",""
"Greece",84,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,8.02,"K","",""
"Greece",84,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,11.74,"K","",""
"Greece",84,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,12.7,"K","",""
"Greece",84,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,13.49,"K","",""
"Greece",84,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,14.02,"K","",""
"Greece",84,"Agricultural water withdrawal as % of total renewable water resources",4273,1970,3.545,"K","",""
"Greece",84,"Agricultural water withdrawal as % of total renewable water resources",4273,1975,5.228,"K","",""
"Greece",84,"Agricultural water withdrawal as % of total renewable water resources",4273,1985,6.725,"K","",""
"Greece",84,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,11.55,"K","",""
"Greece",84,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,11.11,"K","",""
"Greece",84,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,12.31,"K","",""
"Greece",84,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,12.37,"K","",""
"Greece",84,"Agricultural water withdrawal as % of total renewable water resources",4273,2011,11.58,"K","",""
"Grenada",86,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,5.0,"I","",""
"Grenada",86,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2014,7.05,"I","",""
"Grenada",86,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,1.1,"I","",""
"Grenada",86,"Agricultural water withdrawal as % of total renewable water resources",4273,2014,1.05,"I","",""
"Guatemala",89,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2006,2.599,"","",""
"Guatemala",89,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,1.0,"","",""
"Guatemala",89,"Agricultural water withdrawal as % of total renewable water resources",4273,2001,1.151,"","",""
"Guatemala",89,"Agricultural water withdrawal as % of total renewable water resources",4273,2006,1.475,"","",""
"Guinea",90,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1987,0.3274,"I","",""
"Guinea",90,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2001,0.2448,"I","",""
"Guinea",90,"Agricultural water withdrawal as % of total renewable water resources",4273,1987,0.285,"I","",""
"Guinea",90,"Agricultural water withdrawal as % of total renewable water resources",4273,2001,0.1296,"I","",""
"Guinea-Bissau",175,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1991,0.0529,"I","",""
"Guinea-Bissau",175,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1996,0.5573,"I","",""
"Guinea-Bissau",175,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,0.5573,"I","",""
"Guinea-Bissau",175,"Agricultural water withdrawal as % of total renewable water resources",4273,1991,0.0191,"I","",""
"Guinea-Bissau",175,"Agricultural water withdrawal as % of total renewable water resources",4273,1996,0.4586,"I","",""
"Guinea-Bissau",175,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,0.4586,"I","",""
"Guyana",91,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,0.5387,"","",""
"Guyana",91,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,0.6052,"I","",""
"Guyana",91,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2010,0.5332,"I","",""
"Guyana",91,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,0.5306,"","",""
"Guyana",91,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,0.5904,"I","",""
"Guyana",91,"Agricultural water withdrawal as % of total renewable water resources",4273,2010,0.503,"I","",""
"Haiti",93,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1991,7.5,"","",""
"Haiti",93,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1995,9.159,"","",""
"Haiti",93,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2009,10.33,"I","",""
"Haiti",93,"Agricultural water withdrawal as % of total renewable water resources",4273,1991,7.1,"","",""
"Haiti",93,"Agricultural water withdrawal as % of total renewable water resources",4273,1995,8.332,"","",""
"Haiti",93,"Agricultural water withdrawal as % of total renewable water resources",4273,2009,8.617,"I","",""
"Honduras",95,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2003,1.744,"","",""
"Honduras",95,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,1.4,"","",""
"Honduras",95,"Agricultural water withdrawal as % of total renewable water resources",4273,2003,1.278,"","",""
"Hungary",97,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1970,2.865,"K","",""
"Hungary",97,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,3.812,"K","",""
"Hungary",97,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,4.62,"K","",""
"Hungary",97,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,6.107,"I","",""
"Hungary",97,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,6.862,"K","",""
"Hungary",97,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1996,5.779,"K","",""
"Hungary",97,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,5.5,"K","",""
"Hungary",97,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,5.369,"K","",""
"Hungary",97,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,4.857,"K","",""
"Hungary",97,"Agricultural water withdrawal as % of total renewable water resources",4273,1970,0.6394,"K","",""
"Hungary",97,"Agricultural water withdrawal as % of total renewable water resources",4273,1975,0.8561,"K","",""
"Hungary",97,"Agricultural water withdrawal as % of total renewable water resources",4273,1985,2.198,"I","",""
"Hungary",97,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,0.9125,"K","",""
"Hungary",97,"Agricultural water withdrawal as % of total renewable water resources",4273,1996,0.4381,"K","",""
"Hungary",97,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.6535,"K","",""
"Hungary",97,"Agricultural water withdrawal as % of total renewable water resources",4273,2006,0.2937,"K","",""
"Hungary",97,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,0.3096,"K","",""
"Iceland",99,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,0.0635,"K","",""
"Iceland",99,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,0.0659,"K","",""
"Iceland",99,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,0.0982,"K","",""
"Iceland",99,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,0.0971,"K","",""
"Iceland",99,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2004,0.0971,"K","",""
"Iceland",99,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,2.101,"K","",""
"Iceland",99,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2015,0.1637,"","",""
"Iceland",99,"Agricultural water withdrawal as % of total renewable water resources",4273,1980,0.0024,"K","",""
"Iceland",99,"Agricultural water withdrawal as % of total renewable water resources",4273,1985,0.0024,"K","",""
"Iceland",99,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,0.0412,"K","",""
"Iceland",99,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.0412,"K","",""
"Iceland",99,"Agricultural water withdrawal as % of total renewable water resources",4273,2004,0.0412,"K","",""
"Iceland",99,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,2.0E-4,"","",""
"Iceland",99,"Agricultural water withdrawal as % of total renewable water resources",4273,2015,2.0E-4,"","",""
"India",100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,19.88,"I","",""
"India",100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,22.94,"I","",""
"India",100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1986,26.03,"I","",""
"India",100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1990,26.16,"I","",""
"India",100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,31.94,"I","",""
"India",100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2010,33.88,"I","",""
"India",100,"Agricultural water withdrawal as % of total renewable water resources",4273,1975,18.49,"I","",""
"India",100,"Agricultural water withdrawal as % of total renewable water resources",4273,1980,21.54,"I","",""
"India",100,"Agricultural water withdrawal as % of total renewable water resources",4273,1986,24.49,"I","",""
"India",100,"Agricultural water withdrawal as % of total renewable water resources",4273,1990,24.07,"I","",""
"India",100,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,29.22,"I","",""
"India",100,"Agricultural water withdrawal as % of total renewable water resources",4273,2010,36.0,"I","",""
"Indonesia",101,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1990,3.681,"","",""
"Indonesia",101,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,5.612,"I","",""
"Indonesia",101,"Agricultural water withdrawal as % of total renewable water resources",4273,1990,3.429,"","",""
"Indonesia",101,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,4.594,"","",""
"Iran (Islamic Republic of)",102,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,32.85,"I","",""
"Iran (Islamic Republic of)",102,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1995,50.93,"","",""
"Iran (Islamic Republic of)",102,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2001,65.47,"I","",""
"Iran (Islamic Republic of)",102,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2004,67.96,"I","",""
"Iran (Islamic Republic of)",102,"Agricultural water withdrawal as % of total renewable water resources",4273,1995,55.47,"I","",""
"Iran (Islamic Republic of)",102,"Agricultural water withdrawal as % of total renewable water resources",4273,2001,61.13,"I","",""
"Iran (Islamic Republic of)",102,"Agricultural water withdrawal as % of total renewable water resources",4273,2004,62.77,"I","",""
"Iraq",103,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,45.14,"I","",""
"Iraq",103,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,45.4,"I","",""
"Iraq",103,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,45.65,"I","",""
